"Script.name","User.ID","Script.ID","Rule.ID","Description","Rule.Binary","Created","Characters","Type","Points.Achieved","First.Language","Native.Language","Spoken.Languages","Spoken.Languages.Literacy","Last.Login","Created.y","character.count","all.rules.count","unique.rules.count","prop.classified.character","prop.used.all.rules","prop.used.unique.rules","bestset","bestset.all"
"Hangul","62267298f7cd220be5aa5616","6138ca71dc2a42003d456703","622e1676f7cd220be5c2433f","Lettres composées d'un élément double","0100100010100100000000000000000000000000",2022-03-13,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",48413,"Français",NA,"Allemand,anglais,latin","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Mar 07 2022 22:01:12 GMT+0100 (Central European Standard Time)","Mon, 07 Mar 2022 21:01:12 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6261eb4d5c4aed2117fb9703","6138ca71dc2a42003d456703","626390155c4aed2117fd3096","at least one upside down v with concave arms","0000000001101110000000000000000000000000",2022-04-23,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",2196,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Apr 22 2022 01:39:57 GMT+0200 (Central European Summer Time)","Thu, 21 Apr 2022 23:39:57 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62d407c262db4809d6902b25","6138ca71dc2a42003d456703","62d55ab062db4809d690574f","Langer wertikaler Strich oder zwei","0000000000000000000111111110111001110011",2022-07-18,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",405,"Kroatisch ",NA,"Deutsch,Englisch","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Sun Jul 17 2022 14:59:46 GMT+0200 (Central European Summer Time)","Sun, 17 Jul 2022 12:59:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6253ad7e5c4aed2117e7fc9c","6138ca71dc2a42003d456703","6254e24f5c4aed2117eb0fc2","dbl","0100100010100100000000000000000000000000",2022-04-12,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1299,"Greek",NA,"Blue,Rock,pi","music","Mon Apr 11 2022 06:24:30 GMT+0200 (Central European Summer Time)","Mon, 11 Apr 2022 04:24:30 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620f42ab35721754f0b8b507","6138ca71dc2a42003d456703","6216ab9735721754f0ca7159","Pic","0000000001101110000000000000000000000000",2022-02-23,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",13333,"Français ",NA,"Anglais,Allemand,espagnol","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Feb 18 2022 07:54:35 GMT+0100 (Central European Standard Time)","Fri, 18 Feb 2022 06:54:35 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62249ec8f7cd220be5a1936c","6138ca71dc2a42003d456703","6229157af7cd220be5b5bf5c","caractères composés de 2 signes identiques","0100100010100100000000000000000000000000",2022-03-09,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",3706,"Français",NA,"Anglais,Grec","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Sun Mar 06 2022 12:45:12 GMT+0100 (Central European Standard Time)","Sun, 06 Mar 2022 11:45:12 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620a85e835721754f0b5a315","6138ca71dc2a42003d456703","621973bc35721754f0cdbbff","Enclosures","0000001110010000001000100000000000000000",2022-02-26,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1641,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Feb 14 2022 17:40:08 GMT+0100 (Central European Standard Time)","Mon, 14 Feb 2022 16:40:08 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","622bc993f7cd220be5be345e","6138ca71dc2a42003d456703","623e0b1bc402901b62d12210","contient 2 éléments séparés","0100100010100000001000001010111001110010",2022-03-25,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",929,"français",NA,"anglais","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Mar 11 2022 23:13:39 GMT+0100 (Central European Standard Time)","Fri, 11 Mar 2022 22:13:39 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620a821235721754f0b5968b","6138ca71dc2a42003d456703","6213387a35721754f0c2f27f","a crossbar, with stuff only below it","0000000000001100000000000000000010001000",2022-02-21,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",8701,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Feb 14 2022 17:23:46 GMT+0100 (Central European Standard Time)","Mon, 14 Feb 2022 16:23:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","620f4be935721754f0b8ca7d","6138ca71dc2a42003d456703","620fe82b35721754f0bc4791","Comprenant le même glyphe en forme de chapeau","0000000001101110000000000000000000000000",2022-02-18,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",8276,"Français",NA,"Anglais,Allemand","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Feb 18 2022 08:34:01 GMT+0100 (Central European Standard Time)","Fri, 18 Feb 2022 07:34:01 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6233239bf7cd220be5c641ac","6138ca71dc2a42003d456703","623740f3c402901b62cda251","fermé","0000001110010000001000100000000000000000",2022-03-20,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1465,"français",NA,"anglais,espagnol,tibétain","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Thu Mar 17 2022 13:03:39 GMT+0100 (Central European Standard Time)","Thu, 17 Mar 2022 12:03:39 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","624592335c4aed2117e07ffe","6138ca71dc2a42003d456703","629d209b5c4aed211718a926","Ces caractères contiennent 2 segments de droite verticaux très longs.","0000000000000000000010101010010000100000",2022-06-05,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",60086,"Français ",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Thu Mar 31 2022 13:36:19 GMT+0200 (Central European Summer Time)","Thu, 31 Mar 2022 11:36:19 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6224d6d1f7cd220be5a2c815","6138ca71dc2a42003d456703","62267a13f7cd220be5aaadd0","Composée du doublement du même motif","0100100010100100000000000000000000000000",2022-03-07,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",2616,"Français",NA,"Allemand,Italien,Anglais","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Sun Mar 06 2022 16:44:17 GMT+0100 (Central European Standard Time)","Sun, 06 Mar 2022 15:44:17 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62275fddf7cd220be5ae69f7","6138ca71dc2a42003d456703","6266d9775c4aed211700b401","table 1 pied vers le haut","0000000000000000000000000001111000000000",2022-04-25,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",14508,"Français",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Tue Mar 08 2022 14:53:33 GMT+0100 (Central European Standard Time)","Tue, 08 Mar 2022 13:53:33 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620d0ece35721754f0b6fdee","6138ca71dc2a42003d456703","620d69f835721754f0b765ec","faces left","1100000000000001000000011110000001100000",2022-02-16,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1818,"English",NA,"German","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Wed Feb 16 2022 15:48:46 GMT+0100 (Central European Standard Time)","Wed, 16 Feb 2022 14:48:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","627ab2cc5c4aed21170ca5b2","6138ca71dc2a42003d456703","627d50e45c4aed21170dc49b","doubling of another letter","0100100010100100000000000000000000000000",2022-05-12,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",8315,"English",NA,"none","none","Tue May 10 2022 20:45:32 GMT+0200 (Central European Summer Time)","Tue, 10 May 2022 18:45:32 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6212e42c35721754f0c294c2","6138ca71dc2a42003d456703","6218385a35721754f0cc9146","man symbol","0000000001101110000000000000000000000000",2022-02-25,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",2676,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Feb 21 2022 02:00:28 GMT+0100 (Central European Standard Time)","Mon, 21 Feb 2022 01:00:28 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620d0ece35721754f0b6fdee","6138ca71dc2a42003d456703","620d6c8935721754f0b7687a","two short lines one one big one","0000000000000000000001100110000100001000",2022-02-16,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1818,"English",NA,"German","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Wed Feb 16 2022 15:48:46 GMT+0100 (Central European Standard Time)","Wed, 16 Feb 2022 14:48:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","620648d135721754f0b461c5","6138ca71dc2a42003d456703","625724b45c4aed2117efad2c","2 ends","1011010100000000000000000000000000000101",2022-04-13,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",9100,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Feb 11 2022 12:30:25 GMT+0100 (Central European Standard Time)","Fri, 11 Feb 2022 11:30:25 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","620d0ece35721754f0b6fdee","6138ca71dc2a42003d456703","620d6a2935721754f0b76622","has pagoda","0000000001101110000000000000000000000000",2022-02-16,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1818,"English",NA,"German","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Wed Feb 16 2022 15:48:46 GMT+0100 (Central European Standard Time)","Wed, 16 Feb 2022 14:48:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","62275fddf7cd220be5ae69f7","6138ca71dc2a42003d456703","622f8bacf7cd220be5c3bf01","porte-manteau","0000000001101110000000000000000000000000",2022-03-14,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",14508,"Français",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Tue Mar 08 2022 14:53:33 GMT+0100 (Central European Standard Time)","Tue, 08 Mar 2022 13:53:33 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","625eeef85c4aed2117f8a3d4","6138ca71dc2a42003d456703","62654eb55c4aed2117ff0e32","Full length vertical line element","0000000000000000000111111110111001110011",2022-04-24,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",40589,"English",NA,"Spanish German","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Tue Apr 19 2022 19:18:48 GMT+0200 (Central European Summer Time)","Tue, 19 Apr 2022 17:18:48 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62eae14f674a2a4a2cdfa08a","6138ca71dc2a42003d456703","62ef12d8674a2a4a2ce070ee","Has disconnected parts","0100100010100000001000001010111001110010",2022-08-07,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",937,"English",NA,"French,Italian,Greek","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Wed Aug 03 2022 22:57:51 GMT+0200 (Central European Summer Time)","Wed, 03 Aug 2022 20:57:51 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","620a821235721754f0b5968b","6138ca71dc2a42003d456703","620ef85b35721754f0b82bcd","two of something","0100100010100100000000000000000000000000",2022-02-18,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",8701,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Feb 14 2022 17:23:46 GMT+0100 (Central European Standard Time)","Mon, 14 Feb 2022 16:23:46 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"yes","yes"
"Hangul","625d1a905c4aed2117f66fc3","6138ca71dc2a42003d456703","626ceb9b5c4aed21170556e9","With long vertical","0000000000000000000111111110111001110011",2022-04-30,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",5183,"English",NA,"French,Portuguese","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Apr 18 2022 10:00:16 GMT+0200 (Central European Summer Time)","Mon, 18 Apr 2022 08:00:16 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62591eb15c4aed2117f20a35","6138ca71dc2a42003d456703","625f42855c4aed2117f8fc84","Contains long vertical line","0000000000000000000111111110111001110011",2022-04-19,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",7381,"English",NA,"Chinese","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Fri Apr 15 2022 09:28:49 GMT+0200 (Central European Summer Time)","Fri, 15 Apr 2022 07:28:49 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","625343545c4aed2117e766b9","6138ca71dc2a42003d456703","62598d855c4aed2117f306a2","Two repeated shapes ","0100100010100100000000000000000000000000",2022-04-15,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",644,"English ",NA,"None","None","Sun Apr 10 2022 22:51:32 GMT+0200 (Central European Summer Time)","Sun, 10 Apr 2022 20:51:32 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6227403bf7cd220be5ad6fc1","6138ca71dc2a42003d456703","622a123cf7cd220be5b94856","Accent circonflexe","0000000001101110000000000000000000000000",2022-03-10,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",2106,"Français",NA,"Anglais,Espagnol","Italien","Tue Mar 08 2022 12:38:35 GMT+0100 (Central European Standard Time)","Tue, 08 Mar 2022 11:38:35 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","629b5f215c4aed2117179ecf","6138ca71dc2a42003d456703","629cb2b85c4aed2117185992","Buchstaben, die zwei identische Elemente nebeneinander enthalten","0100100010100100000000000000000000000000",2022-06-05,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",5876,"Deutsch",NA,"Englisch,Französisch,Japanisch,marokkanisches Arabisch","marokkanisches Arabisch","Sat Jun 04 2022 15:33:21 GMT+0200 (Central European Summer Time)","Sat, 04 Jun 2022 13:33:21 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","6264d9a25c4aed2117fe711b","6138ca71dc2a42003d456703","62669f795c4aed21170057e9","Enclosed spaces","0000001110010000001000100000000000000000",2022-04-25,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1160,"English",NA,"","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Sun Apr 24 2022 07:01:22 GMT+0200 (Central European Summer Time)","Sun, 24 Apr 2022 05:01:22 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","625d584e5c4aed2117f73876","6138ca71dc2a42003d456703","62604ed75c4aed2117f9f30d","Enclosed space ","0000001110010000001000100000000000000000",2022-04-20,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",401,"English ",NA,"German,french","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Apr 18 2022 14:23:42 GMT+0200 (Central European Summer Time)","Mon, 18 Apr 2022 12:23:42 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
"Hangul","62266adcf7cd220be5a9f4c4","6138ca71dc2a42003d456703","622f15fff7cd220be5c32c1a","Barres verticales","0000000000000000000111111110111001110011",2022-03-14,"U+1100,U+1101,U+1102,U+1103,U+1104,U+1105,U+1106,U+1107,U+1108,U+1109,U+110A,U+110B,U+110C,U+110D,U+110E,U+110F,U+1110,U+1111,U+1112,U+1161,U+1162,U+1163,U+1164,U+1165,U+1166,U+1167,U+1168,U+1169,U+116A,U+116B,U+116C,U+116D,U+116E,U+116F,U+1170,U+1171,U+1172,U+1173,U+1174,U+1175","featural system",1553,"Français ",NA,"Anglais, Espagnol","I CAN READ AND WRITE ALL THE LANGUAGES THAT I CAN SPEAK","Mon Mar 07 2022 21:28:12 GMT+0100 (Central European Standard Time)","Mon, 07 Mar 2022 20:28:12 GMT",40,884,443,100,0.0214932126696833,0.0428893905191874,"no","yes"
